Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Type_L,Type_M,Machine failure
345.34499999999997,358.22499999999997,1784.8,44.73499999999999,26.45,0,0,0,0,0,True,False,0
345.34499999999997,358.22499999999997,1780.1999999999998,37.03,28.749999999999996,0,0,0,0,0,True,False,0
345.34499999999997,358.34,1965.35,33.925,31.049999999999997,0,0,0,0,0,True,False,0
345.34499999999997,358.22499999999997,1683.6,47.15,33.349999999999994,0,0,0,0,0,False,False,1
345.34499999999997,358.10999999999996,2022.85,28.52,39.099999999999994,0,0,0,0,0,True,False,0
345.34499999999997,358.22499999999997,1879.1,36.684999999999995,41.4,0,0,0,0,0,True,False,0
345.34499999999997,358.22499999999997,1912.4499999999998,38.64,43.699999999999996,0,0,0,0,0,True,False,0
345.34499999999997,358.22499999999997,1661.7499999999998,54.394999999999996,46.0,0,0,0,0,0,False,True,0
345.34499999999997,358.22499999999997,1949.2499999999998,29.439999999999998,49.449999999999996,0,0,0,0,0,True,False,0
345.4599999999999,358.34,1744.55,44.849999999999994,51.74999999999999,0,0,0,0,0,True,False,0
345.575,358.455,2082.6499999999996,30.819999999999997,54.05,0,0,0,0,0,True,False,0
345.4599999999999,358.34,2087.25,27.025,56.349999999999994,0,0,0,0,0,True,False,0
345.4599999999999,358.455,1739.9499999999998,46.0,58.65,0,0,0,0,0,True,False,1
345.4599999999999,358.34,1745.6999999999998,41.85999999999999,60.949999999999996,0,0,0,0,0,False,True,0
345.34499999999997,358.22499999999997,1917.05,33.12,64.39999999999999,0,0,0,0,0,True,False,1
345.34499999999997,358.22499999999997,1613.4499999999998,69.115,66.69999999999999,0,0,0,0,0,True,False,0
345.22999999999996,358.22499999999997,1590.4499999999998,48.415,69.0,0,0,0,0,0,True,False,1
345.34499999999997,358.22499999999997,1685.8999999999999,53.13,71.3,0,0,0,0,0,True,False,0
345.34499999999997,358.22499999999997,1584.6999999999998,54.62499999999999,73.6,0,0,0,0,0,True,False,1
345.22999999999996,358.22499999999997,1779.05,47.035,75.89999999999999,0,0,0,0,0,False,True,0
345.22999999999996,358.22499999999997,1719.2499999999998,44.275,79.35,0,0,0,0,0,True,False,1
345.115,358.10999999999996,1988.35,33.695,81.64999999999999,0,0,0,0,0,True,False,0
345.115,358.10999999999996,1630.6999999999998,54.855,83.94999999999999,0,0,0,0,0,True,False,0
345.115,358.10999999999996,1707.7499999999998,46.459999999999994,86.25,0,0,0,0,0,False,False,0
345.115,358.22499999999997,1649.1,46.919999999999995,92.0,0,0,0,0,0,True,False,0
345.22999999999996,358.34,1627.2499999999998,64.16999999999999,94.3,0,0,0,0,0,False,True,1
345.115,358.34,1925.1,34.04,97.74999999999999,0,0,0,0,0,False,False,0
345.115,358.22499999999997,1672.1,60.25999999999999,103.49999999999999,0,0,0,0,0,True,False,0
345.0,358.10999999999996,1697.3999999999999,44.849999999999994,105.8,0,0,0,0,0,True,False,0
345.0,358.22499999999997,2083.7999999999997,32.545,108.1,0,0,0,0,0,True,False,1
345.0,358.10999999999996,1580.1,48.184999999999995,110.39999999999999,0,0,0,0,0,True,False,0
345.115,358.10999999999996,1752.6,46.69,112.69999999999999,0,0,0,0,0,False,True,0
345.0,358.10999999999996,1590.4499999999998,57.04,116.14999999999999,0,0,0,0,0,True,False,0
344.88499999999993,357.995,1643.35,66.92999999999999,118.44999999999999,0,0,0,0,0,True,False,0
344.77,357.995,1744.55,47.38,120.74999999999999,0,0,0,0,0,False,True,0
344.88499999999993,358.10999999999996,1701.9999999999998,51.63499999999999,124.19999999999999,0,0,0,0,0,False,True,0
344.88499999999993,358.10999999999996,1961.8999999999999,33.12,127.64999999999999,0,0,0,0,0,True,False,0
345.0,358.22499999999997,1551.35,55.89,129.95,0,0,0,0,0,True,False,0
345.0,358.22499999999997,1668.6499999999999,56.349999999999994,132.25,0,0,0,0,0,False,True,1
344.88499999999993,358.10999999999996,1871.05,42.205,135.7,0,0,0,0,0,True,False,0
345.0,358.10999999999996,1767.55,40.709999999999994,138.0,0,0,0,0,0,False,True,1
345.115,358.22499999999997,2550.7,19.549999999999997,141.45,0,0,0,0,0,True,False,1
345.0,358.10999999999996,1685.8999999999999,44.849999999999994,143.75,0,0,0,0,0,False,True,0
345.0,358.22499999999997,1915.8999999999999,36.8,147.2,0,0,0,0,0,True,False,1
345.0,358.22499999999997,1673.2499999999998,47.955,149.5,0,0,0,0,0,True,False,0
345.0,358.10999999999996,2216.0499999999997,28.29,151.79999999999998,0,0,0,0,0,True,False,0
344.88499999999993,357.995,1958.4499999999998,32.66,154.1,0,0,0,0,0,False,True,0
344.77,357.87999999999994,1762.9499999999998,41.285,157.54999999999998,0,0,0,0,0,True,False,0
344.77,357.995,2052.75,29.209999999999997,159.85,0,0,0,0,0,False,False,1
344.77,357.87999999999994,2463.2999999999997,19.09,165.6,0,0,0,0,0,True,False,0
344.77,357.87999999999994,1574.35,53.13,167.89999999999998,0,0,0,0,0,True,False,0
344.77,357.87999999999994,1961.8999999999999,33.58,170.2,0,0,0,0,0,False,True,0
344.88499999999993,357.995,2072.2999999999997,28.059999999999995,173.64999999999998,0,0,0,0,0,True,False,0
344.88499999999993,357.995,1624.9499999999998,48.06999999999999,175.95,0,0,0,0,0,False,False,0
345.0,357.995,1706.6,61.18,181.7,0,0,0,0,0,True,False,0
344.88499999999993,357.995,1765.2499999999998,43.815,184.0,0,0,0,0,0,True,False,0
344.88499999999993,357.87999999999994,1815.85,40.824999999999996,186.29999999999998,0,0,0,0,0,False,True,0
344.77,357.765,1494.9999999999998,73.83,189.74999999999997,0,0,0,0,0,True,False,0
344.77,357.765,1669.8,50.94499999999999,192.04999999999998,0,0,0,0,0,False,True,0
344.77,357.765,1796.3,41.055,195.49999999999997,0,0,0,0,0,False,True,0
344.77,357.87999999999994,1913.6,32.545,198.95,0,0,0,0,0,True,False,0
344.88499999999993,357.87999999999994,1719.2499999999998,41.169999999999995,201.24999999999997,0,0,0,0,0,False,False,0
345.0,358.10999999999996,1762.9499999999998,48.989999999999995,206.99999999999997,0,0,0,0,0,False,True,1
345.0,358.10999999999996,1706.6,42.55,210.45,0,0,0,0,0,True,False,0
345.0,358.10999999999996,1844.6,44.505,212.74999999999997,0,0,0,0,0,True,False,0
345.0,358.10999999999996,1705.4499999999998,52.44,215.04999999999998,0,0,0,0,0,True,False,0
345.115,358.22499999999997,1781.35,39.905,217.35,0,0,0,0,0,True,False,0
345.115,358.10999999999996,1844.6,40.25,219.64999999999998,0,0,0,0,0,True,False,0
345.22999999999996,358.22499999999997,1937.7499999999998,35.65,221.95,0,0,0,0,0,True,False,0
345.22999999999996,358.34,1577.8,56.58,224.24999999999997,0,0,0,0,0,True,False,0
345.34499999999997,358.34,1580.1,54.50999999999999,226.54999999999998,0,0,0,0,0,True,False,0
345.22999999999996,358.34,1846.8999999999999,35.65,228.85,0,0,0,0,0,True,False,1
345.115,358.22499999999997,1691.6499999999999,54.28,231.14999999999998,0,0,0,0,0,True,False,0
345.115,358.22499999999997,1907.85,35.765,233.45,0,0,0,0,0,True,False,1
345.115,358.455,1609.9999999999998,55.775,235.74999999999997,0,0,0,0,0,False,True,0
345.115,358.455,1728.4499999999998,48.989999999999995,239.2,0,0,0,0,0,True,False,1
345.22999999999996,358.57,2067.7,26.679999999999996,241.49999999999997,0,0,0,0,0,True,False,1
345.22999999999996,358.34,1849.1999999999998,40.25,243.79999999999998,0,0,0,0,0,False,True,0
345.22999999999996,358.34,1520.3,58.535,247.24999999999997,0,0,0,0,0,True,False,1
345.22999999999996,358.34,1779.05,43.355,249.54999999999998,0,0,0,0,0,False,False,0
345.34499999999997,358.455,1580.1,55.084999999999994,255.29999999999998,1,0,0,0,0,False,True,1
345.34499999999997,358.455,1664.05,42.31999999999999,0.0,0,0,0,0,0,False,True,0
345.4599999999999,358.455,1578.9499999999998,54.28,3.4499999999999997,0,0,0,0,0,True,False,0
345.34499999999997,358.455,1742.2499999999998,43.125,5.75,0,0,0,0,0,True,False,0
345.34499999999997,358.455,1514.55,64.975,8.049999999999999,0,0,0,0,0,True,False,0
345.34499999999997,358.57,1783.6499999999999,42.78,10.35,0,0,0,0,0,True,False,0
345.34499999999997,358.57,1830.8,36.915,12.649999999999999,0,0,0,0,0,False,True,0
345.4599999999999,358.57,1647.9499999999998,48.53,16.099999999999998,0,0,0,0,0,True,False,0
345.575,358.68499999999995,1646.8,49.565,18.4,0,0,0,0,0,True,False,1
345.575,358.68499999999995,1552.4999999999998,59.455,20.7,0,0,0,0,0,True,False,0
345.575,358.68499999999995,1575.4999999999998,51.519999999999996,23.0,0,0,0,0,0,False,True,1
345.575,358.79999999999995,1627.2499999999998,51.29,26.45,0,0,0,0,0,True,False,0
345.575,358.79999999999995,1722.6999999999998,49.334999999999994,28.749999999999996,0,0,0,0,0,True,False,0
345.575,358.79999999999995,1589.3,62.214999999999996,31.049999999999997,0,0,0,0,0,False,True,1
345.575,358.68499999999995,1737.6499999999999,51.175,34.5,0,0,0,0,0,False,True,0
345.575,358.68499999999995,1529.4999999999998,68.425,37.949999999999996,0,0,0,0,0,True,False,1
345.575,358.68499999999995,1590.4499999999998,58.074999999999996,40.25,0,0,0,0,0,True,False,0
345.575,358.68499999999995,1645.6499999999999,56.809999999999995,42.55,0,0,0,0,0,True,False,0
345.575,358.79999999999995,1680.1499999999999,43.815,44.849999999999994,0,0,0,0,0,True,False,1
345.4599999999999,358.68499999999995,1653.6999999999998,53.705,47.15,0,0,0,0,1,False,False,0
345.575,358.79999999999995,2045.85,31.854999999999997,52.9,0,0,0,0,0,False,True,0
345.69,358.915,1486.9499999999998,60.14499999999999,56.349999999999994,0,0,0,0,0,False,True,0
345.69,359.03,1504.1999999999998,62.905,59.8,0,0,0,0,0,True,False,0
345.69,359.145,1761.8,42.78,62.099999999999994,0,0,0,0,0,True,False,0
345.80499999999995,359.25999999999993,1690.4999999999998,44.39,64.39999999999999,0,0,0,0,0,True,False,0
345.80499999999995,359.145,1780.1999999999998,43.584999999999994,66.69999999999999,0,0,0,0,0,True,False,1
345.80499999999995,359.145,2182.7,27.599999999999998,69.0,0,0,0,0,0,True,False,0
345.80499999999995,359.03,1535.2499999999998,56.349999999999994,71.3,0,0,0,0,0,False,False,0
345.80499999999995,359.145,1632.9999999999998,61.86999999999999,77.05,0,0,0,0,0,True,False,0
345.80499999999995,359.145,1630.6999999999998,56.349999999999994,79.35,0,0,0,0,0,True,False,0
345.91999999999996,359.145,1765.2499999999998,46.34499999999999,81.64999999999999,0,0,0,0,0,False,True,1
345.80499999999995,359.25999999999993,1675.55,54.28,85.1,0,0,0,0,0,False,False,0
345.91999999999996,359.25999999999993,1716.9499999999998,44.964999999999996,90.85,0,0,0,0,0,True,False,1
345.80499999999995,359.145,1920.4999999999998,31.395,93.14999999999999,0,0,0,0,0,False,False,0
345.80499999999995,359.145,1662.8999999999999,52.209999999999994,98.89999999999999,0,0,0,0,0,False,False,0
345.91999999999996,359.25999999999993,1684.7499999999998,67.965,104.64999999999999,0,0,1,0,0,True,False,1
345.80499999999995,359.145,1828.4999999999998,41.74499999999999,106.94999999999999,0,0,0,0,0,True,False,0
345.69,359.03,2500.1,21.275,109.24999999999999,0,0,0,0,0,False,True,0
345.80499999999995,359.25999999999993,1828.4999999999998,43.584999999999994,112.69999999999999,0,0,0,0,0,True,False,0
345.80499999999995,359.145,1813.55,38.18,114.99999999999999,0,0,0,0,0,True,False,0
345.80499999999995,359.25999999999993,1576.6499999999999,70.955,117.3,0,0,0,0,0,False,True,0
345.91999999999996,359.25999999999993,2032.05,29.439999999999998,120.74999999999999,0,0,0,0,0,True,False,0
345.91999999999996,359.375,1744.55,45.08,123.05,0,0,0,0,0,True,False,0
346.03499999999997,359.49,1788.2499999999998,46.69,125.35,0,0,0,0,0,False,True,0
346.03499999999997,359.60499999999996,1628.3999999999999,50.36999999999999,128.79999999999998,0,0,0,0,0,True,False,0
345.91999999999996,359.49,1826.1999999999998,40.94,131.1,0,0,0,0,0,False,True,0
345.91999999999996,359.49,1635.3,57.49999999999999,134.54999999999998,0,0,0,0,0,True,False,0
345.91999999999996,359.49,1582.3999999999999,61.63999999999999,136.85,0,0,0,0,0,True,False,0
345.91999999999996,359.375,1649.1,58.305,139.14999999999998,0,0,0,0,0,True,False,1
345.91999999999996,359.375,1636.4499999999998,54.394999999999996,141.45,0,0,0,0,0,True,False,0
346.03499999999997,359.25999999999993,1568.6,60.37499999999999,143.75,0,0,0,0,0,True,False,0
345.91999999999996,359.25999999999993,2098.75,27.369999999999997,146.04999999999998,0,0,0,0,0,True,False,1
345.91999999999996,359.25999999999993,1569.7499999999998,51.175,148.35,0,0,0,0,0,True,False,0
345.80499999999995,359.145,1644.4999999999998,54.28,150.64999999999998,0,0,0,0,0,False,True,0
345.91999999999996,359.145,1650.2499999999998,51.519999999999996,154.1,0,0,0,0,0,True,False,1
345.91999999999996,359.25999999999993,2082.6499999999996,28.865,156.39999999999998,0,0,0,0,0,False,True,0
345.91999999999996,359.25999999999993,1684.7499999999998,50.255,159.85,0,0,0,0,0,False,True,0
346.03499999999997,359.25999999999993,1577.8,58.65,163.29999999999998,0,0,0,0,0,True,False,0
345.91999999999996,359.145,2136.7,30.244999999999997,165.6,0,0,0,0,0,True,False,1
345.80499999999995,359.145,1972.2499999999998,30.819999999999997,167.89999999999998,0,0,0,0,0,True,False,0
345.80499999999995,359.03,1828.4999999999998,44.275,170.2,0,0,0,0,0,True,False,0
345.91999999999996,359.03,1913.6,29.554999999999996,172.5,0,0,0,0,0,False,True,0
345.80499999999995,358.915,1738.8,42.434999999999995,175.95,0,0,0,0,0,True,False,1
345.80499999999995,358.915,1722.6999999999998,50.599999999999994,178.25,0,0,0,0,0,True,False,1
345.80499999999995,358.915,1604.2499999999998,48.184999999999995,180.54999999999998,0,0,0,0,0,True,False,0
345.80499999999995,358.915,1713.4999999999998,49.565,182.85,0,0,0,0,0,False,False,0
345.91999999999996,358.915,1756.05,40.365,188.6,0,0,0,0,0,False,False,0
345.91999999999996,358.915,1738.8,42.665,194.35,0,0,0,0,0,True,False,0
346.03499999999997,358.915,1695.1,48.76,196.64999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.915,1730.7499999999998,47.49499999999999,198.95,0,0,0,0,0,True,False,0
345.91999999999996,358.79999999999995,1720.3999999999999,46.0,201.24999999999997,0,0,0,0,0,True,False,0
345.91999999999996,358.79999999999995,1589.3,56.69499999999999,203.54999999999998,0,0,0,0,0,True,False,0
345.80499999999995,358.68499999999995,1631.85,54.855,205.85,0,0,0,0,0,True,False,0
345.80499999999995,358.68499999999995,1681.3,45.655,208.14999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.79999999999995,1667.4999999999998,51.74999999999999,210.45,0,0,0,0,0,False,True,0
345.80499999999995,358.68499999999995,1597.35,53.474999999999994,213.89999999999998,0,0,0,0,0,False,False,0
345.80499999999995,358.68499999999995,1951.55,32.43,219.64999999999998,0,0,0,0,0,False,True,0
345.80499999999995,358.68499999999995,1535.2499999999998,65.66499999999999,223.1,0,0,0,1,0,True,False,0
345.80499999999995,358.68499999999995,1697.3999999999999,48.3,225.39999999999998,0,0,0,0,0,True,False,1
345.69,358.455,1721.55,50.14,227.7,0,0,0,0,0,True,False,0
345.69,358.34,1919.35,33.58,229.99999999999997,0,0,0,0,0,False,True,1
345.69,358.34,1673.2499999999998,55.199999999999996,233.45,0,0,0,0,0,True,False,1
345.80499999999995,358.455,1723.85,44.16,235.74999999999997,0,0,0,0,0,True,False,0
345.80499999999995,358.57,1699.6999999999998,48.184999999999995,238.04999999999998,0,0,0,0,0,True,False,1
345.91999999999996,358.57,2217.2,25.07,240.35,0,0,0,0,0,True,False,0
345.91999999999996,358.68499999999995,1864.1499999999999,32.545,242.64999999999998,0,0,0,0,0,False,True,0
345.91999999999996,358.68499999999995,1559.3999999999999,50.94499999999999,246.1,0,0,0,0,0,False,True,0
345.91999999999996,358.455,1713.4999999999998,53.35999999999999,249.54999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.455,1814.6999999999998,36.10999999999999,251.85,0,0,0,0,0,True,False,0
345.91999999999996,358.455,1933.1499999999999,35.995,254.14999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.57,1629.55,49.91,256.45,0,0,0,0,0,True,False,0
345.80499999999995,358.455,1761.8,46.0,0.0,0,0,0,0,0,False,True,0
345.80499999999995,358.455,1723.85,44.73499999999999,3.4499999999999997,0,0,0,0,0,False,True,0
345.91999999999996,358.455,1646.8,52.669999999999995,6.8999999999999995,0,0,0,0,0,True,False,1
345.91999999999996,358.455,2015.9499999999998,33.349999999999994,9.2,0,0,0,0,0,True,False,0
345.91999999999996,358.455,1626.1,56.349999999999994,11.5,0,0,0,0,0,True,False,0
345.91999999999996,358.455,1903.2499999999998,37.03,13.799999999999999,0,0,0,0,0,True,False,1
345.91999999999996,358.34,1743.3999999999999,40.94,16.099999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.455,1639.8999999999999,52.324999999999996,18.4,0,0,0,0,0,True,False,0
345.91999999999996,358.455,1700.85,45.309999999999995,20.7,0,0,0,0,0,True,False,0
345.80499999999995,358.22499999999997,1804.35,41.85999999999999,23.0,0,0,0,0,0,False,True,1
345.91999999999996,358.34,1803.1999999999998,41.4,26.45,0,0,0,0,0,True,False,0
346.03499999999997,358.57,2119.45,28.174999999999997,28.749999999999996,0,0,0,0,0,False,True,0
346.03499999999997,358.68499999999995,1701.9999999999998,47.035,32.199999999999996,0,0,0,0,0,False,True,1
346.15,358.79999999999995,1664.05,42.31999999999999,35.65,0,0,0,0,0,True,False,0
346.15,358.68499999999995,1672.1,48.184999999999995,37.949999999999996,0,0,0,0,0,True,False,0
346.03499999999997,358.68499999999995,1506.4999999999998,64.515,40.25,0,0,0,0,0,False,True,0
346.03499999999997,358.68499999999995,1739.9499999999998,43.699999999999996,43.699999999999996,0,0,0,0,0,False,False,0
346.03499999999997,358.68499999999995,2461.0,18.974999999999998,49.449999999999996,0,0,0,0,0,False,False,0
346.15,358.915,1583.55,57.38499999999999,55.199999999999996,0,0,0,0,0,True,False,1
346.15,358.915,1822.7499999999998,37.144999999999996,57.49999999999999,0,0,0,0,0,True,False,0
346.265,359.03,1714.6499999999999,48.989999999999995,59.8,0,0,0,0,0,False,False,0
346.15,359.03,1453.6,67.85,65.55,0,0,0,0,0,True,False,0
346.15,359.03,1577.8,54.05,67.85,0,0,0,0,0,True,False,0
346.15,359.03,1736.4999999999998,45.885,70.14999999999999,0,0,0,0,0,True,False,0
346.03499999999997,358.915,1636.4499999999998,46.23,72.44999999999999,0,0,0,0,0,True,False,0
346.265,359.145,1683.6,40.59499999999999,74.75,0,0,0,0,0,True,False,1
346.15,359.03,1842.3,41.285,77.05,0,0,0,0,0,True,False,0
346.15,359.03,1873.35,37.49,79.35,0,0,0,0,0,False,True,0
346.03499999999997,359.03,2082.6499999999996,26.679999999999996,82.8,0,0,0,0,0,True,False,0
346.03499999999997,358.915,1967.6499999999999,33.12,85.1,0,0,0,0,0,True,False,0
346.03499999999997,358.915,1491.55,55.89,87.39999999999999,0,0,0,0,0,False,True,0
346.15,358.915,1615.7499999999998,53.015,90.85,0,0,0,0,0,True,False,0
346.265,359.03,1606.55,63.13499999999999,93.14999999999999,0,0,0,0,0,True,False,0
346.265,359.145,1934.3,34.154999999999994,95.44999999999999,0,0,0,0,0,True,False,0
346.37999999999994,359.145,1757.1999999999998,44.16,97.74999999999999,0,0,0,0,0,True,False,0
346.37999999999994,359.145,1780.1999999999998,44.044999999999995,100.05,0,0,0,0,0,False,True,0
346.37999999999994,359.25999999999993,1604.2499999999998,54.96999999999999,103.49999999999999,0,0,0,0,0,False,False,0
346.37999999999994,359.25999999999993,1584.6999999999998,67.85,109.24999999999999,0,0,0,0,0,True,False,0
346.37999999999994,359.25999999999993,1701.9999999999998,61.525,111.55,0,0,0,0,0,True,False,1
346.37999999999994,359.25999999999993,1642.1999999999998,42.089999999999996,113.85,0,0,0,0,0,False,True,1
346.37999999999994,359.25999999999993,1730.7499999999998,45.54,117.3,0,0,0,0,0,False,True,0
346.15,359.145,1661.7499999999998,41.85999999999999,120.74999999999999,0,0,0,0,0,True,False,0
346.15,359.145,1711.1999999999998,48.989999999999995,123.05,0,0,0,0,0,True,False,0
346.15,359.03,1841.1499999999999,37.949999999999996,125.35,0,0,0,0,0,True,False,0
346.15,359.145,1782.4999999999998,40.135,127.64999999999999,0,0,0,0,0,True,False,0
346.15,359.03,1770.9999999999998,39.214999999999996,129.95,0,0,0,0,0,True,False,0
346.265,359.145,1825.05,39.675,132.25,0,0,0,0,0,True,False,0
346.15,359.03,1712.35,46.34499999999999,134.54999999999998,0,0,0,0,0,False,False,0
346.265,359.145,1708.8999999999999,40.135,140.29999999999998,0,0,0,0,0,True,False,0
346.265,359.25999999999993,1644.4999999999998,43.584999999999994,142.6,0,0,0,0,0,True,False,0
346.265,359.25999999999993,2080.35,28.865,144.89999999999998,0,0,0,0,0,False,True,0
346.265,359.145,1764.1,44.849999999999994,148.35,0,0,0,0,0,True,False,0
346.265,359.145,2129.7999999999997,29.784999999999997,150.64999999999998,0,0,0,0,0,False,True,0
346.265,359.145,1834.2499999999998,36.684999999999995,154.1,0,0,0,0,0,True,False,0
346.15,359.145,1637.6,50.025,156.39999999999998,0,0,0,0,0,True,False,0
346.15,359.03,2042.3999999999999,33.12,158.7,0,0,0,0,0,True,False,0
346.15,359.03,1723.85,47.724999999999994,161.0,0,0,0,0,0,False,True,0
346.15,359.03,3116.4999999999995,11.154999999999998,164.45,0,0,1,0,0,False,True,1
346.03499999999997,358.915,1562.85,59.455,167.89999999999998,0,0,0,0,0,True,False,1
346.03499999999997,358.915,1859.55,35.65,170.2,0,0,0,0,0,False,True,0
345.91999999999996,358.79999999999995,1659.4499999999998,61.294999999999995,173.64999999999998,0,0,0,0,0,False,True,0
345.91999999999996,358.79999999999995,1580.1,57.73,177.1,0,0,0,0,0,True,False,1
346.03499999999997,358.915,2128.6499999999996,26.45,179.39999999999998,0,0,0,0,0,False,True,0
345.91999999999996,358.79999999999995,1465.1,77.395,182.85,0,0,0,0,0,False,True,0
346.03499999999997,358.79999999999995,1762.9499999999998,50.599999999999994,186.29999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.79999999999995,1698.55,42.894999999999996,188.6,0,0,0,0,0,True,False,1
346.03499999999997,358.915,1681.3,52.9,190.89999999999998,0,0,0,0,0,True,False,0
346.15,358.915,1913.6,32.66,193.2,0,0,0,0,0,False,True,0
345.91999999999996,358.68499999999995,1626.1,47.265,196.64999999999998,0,0,0,0,0,True,False,0
346.03499999999997,358.79999999999995,2448.35,20.47,198.95,0,0,0,0,0,False,False,0
345.91999999999996,358.57,1521.4499999999998,70.265,204.7,0,0,0,0,0,True,False,0
345.91999999999996,358.57,1641.05,49.794999999999995,206.99999999999997,0,0,0,0,0,True,False,0
346.03499999999997,358.79999999999995,1581.2499999999998,64.515,209.29999999999998,0,0,0,0,0,False,True,0
346.03499999999997,358.79999999999995,1612.3,58.305,212.74999999999997,0,0,0,0,0,False,True,0
346.03499999999997,358.79999999999995,1724.9999999999998,50.83,216.2,0,0,0,0,0,True,False,0
346.15,358.79999999999995,1791.6999999999998,43.125,218.49999999999997,0,0,0,0,0,False,True,0
346.03499999999997,358.79999999999995,1664.05,47.60999999999999,221.95,0,0,0,0,0,False,True,0
346.15,358.79999999999995,1745.6999999999998,45.19499999999999,225.39999999999998,0,0,0,0,0,True,False,0
346.15,358.68499999999995,2172.35,27.025,227.7,0,0,0,0,0,True,False,0
346.15,358.915,1926.2499999999998,35.305,229.99999999999997,0,0,0,0,0,True,False,0
346.03499999999997,358.79999999999995,1977.9999999999998,32.084999999999994,232.29999999999998,0,0,0,0,0,False,False,0
346.15,358.79999999999995,1723.85,39.79,238.04999999999998,0,0,0,0,0,False,True,0
346.03499999999997,358.79999999999995,1657.1499999999999,50.36999999999999,241.49999999999997,0,0,0,0,0,True,False,0
346.03499999999997,358.79999999999995,1606.55,49.105,243.79999999999998,0,0,0,0,0,False,False,0
346.03499999999997,358.79999999999995,1716.9499999999998,44.505,249.54999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.79999999999995,1635.3,58.305,251.85,0,0,0,0,0,False,True,1
345.80499999999995,358.68499999999995,1608.85,57.73,255.29999999999998,0,0,0,1,0,True,False,1
345.69,358.68499999999995,1638.7499999999998,51.63499999999999,257.59999999999997,0,0,0,0,0,True,False,1
345.69,358.57,1726.1499999999999,51.519999999999996,259.9,0,0,0,0,0,True,False,0
345.69,358.68499999999995,1873.35,40.59499999999999,0.0,0,0,0,0,0,False,True,0
345.69,358.79999999999995,1713.4999999999998,48.53,3.4499999999999997,0,0,0,0,0,True,False,0
345.80499999999995,358.79999999999995,1782.4999999999998,37.26,5.75,0,0,0,0,0,True,False,0
345.91999999999996,358.79999999999995,1628.3999999999999,53.474999999999994,8.049999999999999,0,0,0,0,0,True,False,0
345.80499999999995,358.68499999999995,1707.7499999999998,44.61999999999999,10.35,0,0,0,0,0,True,False,0
345.80499999999995,358.57,1798.6,42.31999999999999,12.649999999999999,0,0,0,0,0,True,False,1
345.80499999999995,358.455,2196.5,22.654999999999998,14.95,0,0,0,0,0,True,False,0
345.80499999999995,358.455,1678.9999999999998,53.015,17.25,0,0,0,0,0,True,False,1
345.80499999999995,358.57,1843.4499999999998,39.214999999999996,19.549999999999997,0,0,0,0,0,True,False,0
345.80499999999995,358.57,1708.8999999999999,54.394999999999996,21.849999999999998,0,0,0,0,0,True,False,0
345.91999999999996,358.68499999999995,1793.9999999999998,36.57,24.15,0,0,0,0,0,True,False,0
345.91999999999996,358.68499999999995,1722.6999999999998,45.19499999999999,26.45,0,0,0,0,0,True,False,0
345.91999999999996,358.68499999999995,1645.6499999999999,55.775,28.749999999999996,0,0,0,0,0,False,False,1
345.91999999999996,358.68499999999995,1708.8999999999999,51.864999999999995,34.5,0,0,0,0,0,True,False,0
345.80499999999995,358.68499999999995,1708.8999999999999,41.169999999999995,36.8,0,0,0,0,0,True,False,0
345.80499999999995,358.57,1657.1499999999999,43.815,39.099999999999994,0,0,0,0,0,True,False,1
345.80499999999995,358.68499999999995,1570.8999999999999,63.364999999999995,41.4,0,0,0,0,0,False,True,0
345.69,358.57,1691.6499999999999,47.60999999999999,44.849999999999994,0,0,0,0,0,True,False,0
345.69,358.68499999999995,1682.4499999999998,43.93,47.15,0,0,0,0,0,True,False,1
345.69,358.68499999999995,1624.9499999999998,47.49499999999999,49.449999999999996,0,0,0,0,0,True,False,0
345.69,358.68499999999995,1844.6,35.074999999999996,51.74999999999999,0,0,0,0,0,False,False,0
345.80499999999995,358.79999999999995,1611.1499999999999,58.765,57.49999999999999,0,0,0,0,0,True,False,0
345.69,358.57,1899.8,31.279999999999998,59.8,0,0,0,0,0,True,False,0
345.575,358.68499999999995,1613.4499999999998,52.555,62.099999999999994,0,0,0,0,0,True,False,0
345.575,358.68499999999995,2170.0499999999997,24.955,64.39999999999999,0,0,0,0,0,True,False,0
345.4599999999999,358.57,1615.7499999999998,55.084999999999994,66.69999999999999,0,0,0,0,0,True,False,0
345.22999999999996,358.34,1720.3999999999999,47.265,69.0,0,0,0,0,0,False,False,1
345.115,358.22499999999997,1723.85,49.91,74.75,0,0,0,0,0,True,False,0
345.22999999999996,358.22499999999997,1781.35,42.78,77.05,0,0,0,0,0,True,False,1
345.34499999999997,358.34,1742.2499999999998,51.63499999999999,79.35,0,0,0,0,0,True,False,0
345.22999999999996,358.34,1770.9999999999998,43.355,81.64999999999999,0,0,0,0,0,True,False,0
